;O3;PM10;C2H3NO5;CH4;H2CO;CO;PM2.5;NOx;Pb;location;NH3;SO2;PAHs;TEMP;index;CFCs;PRES;warning
7136;0.6113283068044308;17;0.35192333898323247;0.7136733326805693;0.5755240118558764;0.07298686744663874;0.17988739849864654;0.0;0.4696252700386381;0.49932652948526446;0.3330958981932226;0.2774844434967093;0.14422762943066303;0.2607764009897081;0.14527168365212417;0.0;0.266216058681608;1.0
5032;0.4151075118681933;78;0.0;0.9768606311573613;0.0;0.47147366906210486;0.6247999973332977;0.10446564228494898;0.8357441458336787;0.7700286182157803;0.3123209272868773;0.9341890762210715;0.4637251803865803;0.6779985720302176;0.8000203855919501;0.39375849434380694;0.3820028266495963;0.0
10820;0.9556455366285023;42;0.9212999667743056;0.3459838808436704;1.0;0.6586026032401184;0.4761780157068761;0.05821026059944538;0.8245280259779808;0.30953235268897394;0.7068337842910206;0.6085710268142043;0.25998402415687916;1.0;0.3802475784502992;0.5752368723065998;0.8800002389182109;0.0
1892;0.12133482267523038;41;0.7458658508763467;0.42406976718808664;0.21431937875078244;0.28663810920625954;0.594887931839091;0.09011182761890452;0.6518902327797134;0.13775954918728328;0.6831356800524049;0.6961556469295703;0.1817971945717245;0.9028577492037589;0.05128801950931572;0.9999999999999999;0.48259727987497136;1.0
534;0.0;3;0.5121991888030941;1.0;0.991061365198217;0.5218605420201903;0.06748256643421913;0.005264524705257262;0.6880079477666505;0.5158239835229101;0.0;0.05713296773425913;0.5654474113867383;0.30413370929957095;0.13404743757673088;0.4368071393970058;0.28994681598230976;1.0
11882;1.0000000000000002;10;0.569217236326555;0.24512538878648904;0.6945355495024739;0.8517543241894345;0.6300717342897905;0.11564541918690904;0.3977938615864478;0.23725669967499885;0.2407179285027965;0.8686192067767172;0.45249117817454043;0.3951684280487483;0.3035338575777351;0.905284672425832;0.39945003499327925;1.0
4139;0.3318905333705669;63;0.44323673383769013;0.3172760378425572;0.4058148256462686;0.4616449219670966;0.03552047360631472;0.028706634335924634;0.15833874792524383;0.638840328956656;0.49131465639053196;0.825728532643547;0.3035383859131686;0.365597279618857;0.8580675980143824;0.48757927803360734;0.735384693334058;0.0
10039;0.8826677836730895;25;0.8686726105443348;0.7784670425689733;0.9246052942176419;0.3972436641324215;0.2683985786477153;0.002166106649658866;0.9999999999999998;0.35515095178193956;0.019136595977177318;0.11817997796516144;0.6818182616175978;0.2750281316627622;0.7601772025186853;0.5439231402692734;0.40721240529261493;1.0
1172;0.05384901796518663;31;0.7643699596851367;1.0;0.6475615935986645;0.5343807123851398;0.2907672102294697;0.0;0.09236565153746734;0.8485652418133978;0.8607308847804318;0.20495335753148003;0.7228832007865029;0.5260349490668844;0.40785940635330653;0.04844817888854758;0.11406676281065042;0.0
3482;0.2704551801172857;72;0.0;0.5481053216460854;0.8388524065834113;0.43491440416665395;0.14025020333604432;0.0029163337575333695;0.5383089287248748;0.42607198784151;0.9364830807535509;0.13731134794184408;0.602855462509436;0.8555833947513883;0.808901809905876;0.6127371537706366;0.29387949212579123;0.0
8011;0.6928697756678768;46;0.3501943779675368;1.0;0.6324460761447614;0.545146405464906;0.897411965492873;0.5626593859480672;0.985159746793079;0.9819021272005537;0.8335009630253343;0.8725811510962563;0.4433621249626938;0.3812078847621806;0.3255776805151769;0.17445038652989586;0.005293068200027395;1.0
5213;0.4319556920785628;14;0.6085806503967943;0.6325362286326257;0.34975319055687004;0.8528045610285586;0.7973372978306378;0.294766618674685;0.7427377885248843;0.4474639941267422;0.9718186468950587;0.9341411743981752;0.6063613700602166;0.6926911965991945;0.6130997205348325;0.6653116255424129;0.6271530959063014;1.0
11315;1.0000000000000002;82;0.11126213235462992;0.16443372716011684;1.0;0.49298974564672227;0.007393431912425474;0.01855568346784023;0.6234700323066462;0.5975572177000268;0.43464615884048574;0.4425386729958881;0.7390012464668809;0.8996283659287726;0.38861784165263225;0.5548245584988231;0.38404598928410616;0.0
824;0.021362747835800062;25;0.3124359027359905;0.6300241138897338;0.4198362767585022;0.3062435508415673;0.8996436619154923;0.5285409674745704;0.43091458110656666;0.3580790175780282;0.9146689989898742;0.8445276803001435;0.6154676006390336;0.5763856900318495;0.16377084769072314;0.7616576985501501;0.7046116157915048;1.0
2045;0.13557665456576376;46;0.7979732326456992;0.29200263655157066;0.7923779507766824;0.059970666854464394;0.5118668248909984;0.050317951024298785;0.4865730683474767;0.19224940270193147;0.26774495552982347;0.5622005170306433;0.0;0.7073048550972597;0.599070173597007;0.5655150141647153;0.33153341415359705;0.0
7404;0.6362747835800057;3;0.6266728830868966;0.5651117377259283;0.49810955326161466;0.41955890052756795;0.20391105214736194;0.016183612612173378;0.6175966448123182;0.5791634461312603;0.07261095080817326;0.6807637095789737;0.18463422341602143;0.05554029243768255;0.920118905810958;0.9871362205261999;0.14632072133527263;0.0
2674;0.1944056594992088;56;0.6193687424304365;0.1078808130430211;0.6556776645309008;0.6450015768862163;0.19107588101174688;0.004074509292766679;0.9999999999999998;1.0;0.44712708311292704;0.44039390750621565;0.32609065852074215;0.5989008910005001;0.3889403599730421;0.13229664659833096;0.7067800045229689;1.0
9156;0.8001954761239878;132;0.41062380092756334;0.9850990595216782;0.6290156383812651;0.5756063357144825;0.4172722302964039;0.0188024425165841;0.4215376637003245;0.23981774633840125;0.5554279412127019;0.37361567594880374;0.6051745931426766;0.0;0.2664503359819388;0.21202821359381585;0.3407622479567345;1.0
9912;0.8708461323652611;52;0.4002509535161818;0.32345452619918547;0.9308587131749595;0.7143815084830352;0.29178222376298335;0.0067988087905921195;0.7678805905347408;0.7549962947242128;0.03507832461127558;0.2863061050100669;0.5693061919558997;0.3850509002132082;0.23396117913914982;0.2586795983186091;0.2697347472348306;1.0
9568;0.8387321977101369;1;0.32312630816601823;0.0;0.7964947983510051;0.11342251671040104;0.22597134628461701;0.00626549084653279;0.3670520449066903;0.3704018693000388;0.0999060887258646;0.30430637387836346;0.2920199785818367;0.27896820957595214;0.0;0.737203862204359;0.0;1.0
9724;0.853253281206367;25;0.891869044830189;0.5773288154823373;0.8604340333585498;0.5010503901794965;0.3377245029933732;0.038903355027566366;0.1946765641889192;0.44204076909418233;0.636949593703307;0.22470127032543874;0.5661461350748758;0.8838483127582849;0.5283991072936296;0.0;0.356415098148013;0.0
9282;0.8119240435632505;125;0.39193687424304363;0.31123241770292154;0.6542774529684405;0.16651612251334225;0.4113754850064667;0.027355429544819104;0.03991823086814872;0.9264085013333878;0.35399115668835224;0.5119815635082609;0.5859474026088025;0.503866869784949;0.46337515422308795;0.0309382861049724;0.41794106876354453;1.0
1122;0.04919482453690776;30;0.2606469976680768;0.0331803926766181;0.5797536497747013;0.6916559754801845;0.5233386445152602;0.05174875550854752;0.0013733716651262995;1.0;0.5417861692460868;0.7316771664372014;0.5064561717666474;0.6093096062225266;0.7380999106989365;0.7632965116160056;0.5373618651108969;1.0
5591;0.4672344782649167;48;0.7271792304194246;0.2574913172574309;0.7602101445247136;0.7734458485025701;0.0;0.014398589493437506;0.40395066716315076;0.8193328695841635;0.832190842781223;0.0871782272307956;0.8982049121328626;0.507476277276197;0.0;0.6644347822841056;0.6175893646794028;0.0
7092;0.6072326165875455;7;0.4159203134545688;0.8745350865806962;0.8972278550257364;0.7281693116508929;0.19348424645661944;0.008502242223856229;0.8555412003961822;0.2564808431116896;0.028979888784704144;0.08631599441866489;0.6342716946682816;0.3032749532784079;0.6647087370517257;0.5809627238060534;0.4393328991612737;1.0
7939;0.6861677371311552;49;0.4844506812798476;0.01623863640020673;0.3250988325393698;0.30002480151136135;0.7527900372004958;0.22708697957969373;0.4382141042707184;0.5769325501847524;0.6585274480335876;0.5509574956308901;0.272854233598427;0.8087614500802823;0.42796203411696143;0.49637396052471383;0.35429490498675875;1.0
5832;0.4896676905892209;99;0.5053032495341512;0.30288331306179295;0.37371791618227235;0.4416812362787934;0.0;0.00825548317511236;0.324165461888559;0.5910091491947045;0.3421131196078915;0.3334754935819283;0.0;0.0;0.434829240241158;0.5478676103950116;0.9981337604202323;0.0
2434;0.1719724471749046;54;0.5541416516997928;0.7995070022905022;0.5812779307161138;0.10333963067181484;0.40100868011573476;0.011445440877825414;0.5855945221917864;0.4126692483279282;0.5756666903377183;0.2725922766809291;0.6721221537543232;0.7482898910268222;0.42331594472766176;0.7904817833465042;0.8041482380399811;0.0
3470;0.26933817369449875;71;0.5943291242350052;0.574621241699786;0.8141464872655673;0.41265734415618205;0.5475789677195696;0.06100420982877111;0.6865124651192243;0.5080525971955505;0.5537279732410838;0.9880956244002613;0.2686180017906987;0.6112886933747467;0.33456863935301606;0.12876422778128915;0.6947994920104512;1.0
8422;0.7313134133854603;82;0.6312564977668352;0.8761361195395523;0.47806026388106737;0.9082129745585479;0.8332894438592514;0.3513779204381167;0.5404526548585846;0.14514607682592917;0.4478980830795942;0.628788686516564;0.6256447393830866;0.6369806335711089;0.3970307016142647;0.8411515714242538;0.0;1.0
11763;1.0000000000000002;17;0.5534204857075924;0.9824018431447126;0.5871414173395819;0.6952567875000382;0.38489679862398163;0.029920529656358174;0.4894735810628481;0.598083365672484;0.5987836461052185;0.39464766664039785;0.653049454890188;0.746784600300071;0.44001083174736455;0.6174262543151295;0.3208138130975784;0.0
6987;0.5973657265195942;10;0.6443039370151077;1.0;0.2387352657541928;0.3043359778072401;0.0666642221896292;0.0;0.2196264006958819;0.37457751471436307;1.0;0.0;0.9999999999999998;0.0;0.040422803262303075;0.74451723107782;0.2958892885963098;0.0
296;0.0;12;0.5674594899166907;0.13213460173574543;0.22530676959591256;0.6757615748041137;0.9999999999999999;1.0;0.6194117265739127;0.6378722357161946;1.0;0.4280321467588236;0.4982294903530484;0.8140011779105579;0.9999999999999998;0.6009824931175268;0.7884521354138991;1.0
11835;1.0000000000000002;66;0.6096408103394685;0.35649923686265694;0.0;0.31261233400593413;0.9402992039893864;0.695262524762967;0.008413597434764553;0.33216385132704307;0.8257663261416814;0.5868776819226246;0.9647715103316303;0.9230615474717697;0.3920712217815481;0.56488308977312;0.5540622480803128;1.0
5097;0.4211579633249558;25;0.5602312937044199;0.2717901595547225;0.2793027300902886;1.0;0.5975263003506713;0.09437041120206481;0.37894052893653396;0.5847284361690577;0.7644747272877468;0.9999999999999999;0.5130624462351432;0.6979358598089022;0.5714096636833721;0.7052090775071883;1.0;1.0
7974;0.6894256725309504;119;0.6583352855342676;0.1983116171213375;1.0;0.38941128560624394;0.8449912665502205;0.3953169510531537;0.49790979164248284;0.9644617015059318;0.38919484125661397;0.9999999999999999;0.0030134653534874545;1.0;0.37232153859494566;0.2766860719312503;0.6707087096810072;0.0
8047;0.6962207949362376;8;0.030672827965929118;0.36073659944993963;0.35619835309984116;0.7618197573126184;0.3580514406858758;0.028903643576454013;0.49661330466991616;0.5081234796981688;0.268000023187969;0.6709113862633022;0.0;0.09800758732331338;0.4487157837727642;0.3611816359978234;0.853284651688142;0.0
9935;0.8729870613422694;17;0.1072557566960492;0.7848954403260464;1.0;0.33858349689062495;0.18089574527660357;0.0;0.8325451396060191;0.8293358654402723;0.7688891368713344;0.0;0.594028370288443;0.8200091798057435;0.5075723346218848;0.7179133105216012;0.3795720398136604;0.0
1469;0.08186726240342548;37;0.7826104065324471;0.4577557492201336;0.20108101488751973;0.5558692317349117;0.46989293190575865;0.03442587228826233;0.22931688704432607;0.08016727794896483;0.1265939917074026;0.4331174660862821;0.46851617773564347;1.0;0.42759387641158786;0.4772187524044854;0.880349965748191;1.0
8693;0.7568183933724286;48;0.9717702558072235;0.5815860051031674;0.1608664232006516;0.6137884155508533;0.9999999999999999;1.0;0.10885515677693314;0.832762249501414;0.7393853449137915;0.5119815635082609;0.9999999999999998;0.6023951396383355;0.0895551224885025;0.1742859031611994;0.4637272723902406;1.0
10483;0.9240901051847715;114;0.2590944237485626;0.2019523191655228;0.5239256518274857;0.0;0.21931792423898977;0.007614705645309739;0.5953814912916779;0.7509424340123743;0.8485108251583668;0.5147375366410313;0.4763232738189287;0.33350744255218345;0.6942069928665637;0.2808757017485448;0.780502337897083;1.0
152;0.0;7;0.2965922992946047;0.5938078916550271;0.5339817166851564;0.6333907952711786;0.54573727649702;0.06526876338891713;0.7854977379317412;0.28929254386241365;0.395483128578737;0.757732667652517;0.18590175734274306;0.8377452883577691;0.8664652448476933;0.9999999999999999;0.648084390855364;0.0
3982;0.3172763660057712;78;0.5110845203480583;0.7409591038950243;0.9500717427155563;0.05271699026004839;0.1448519313590847;0.0;0.29551309979482343;0.29721473390339836;0.0;0.03700956645759823;0.5644642825793087;0.45163903950935735;0.4003380357112969;0.4199879322670491;0.2939758832662096;1.0
2565;0.18425951782556083;38;0.03621432257096442;0.8347531055293498;0.3798069834947444;0.4300061544491154;0.8548247309964133;0.4396340802106208;0.496414308995057;1.0;0.6595622111467467;0.6417700805214189;0.6438396446691597;0.7070893435287305;0.0;0.7315601319768311;0.3135202168059186;1.0
4816;0.3950013962580285;36;0.5226020465190343;0.8438270066169391;0.6084152876032938;0.608215730282033;0.24169488926519012;0.010442484744221315;0.3799053564510022;0.705196579419741;0.5144895820803377;0.4097151077713753;0.710474710767016;0.8793159893132584;0.0;0.2528646416267428;0.2914886623010542;0.0
8893;0.7756213348226753;39;0.49650563688450167;0.47886776689193766;0.4260542473218336;0.8848199440894322;0.7609484793130575;0.24187660256569707;0.667767675564688;0.8616216560792864;0.8084623043333965;0.9345274794215314;0.8868181738382401;0.7628245834539761;0.31071445414534904;0.46635996017238723;0.9884579847907959;1.0
10905;0.9635576654565764;8;0.3571916785712645;0.0;0.4895262080450129;0.6295664634575759;0.3121574954332723;0.018249224649238973;0.0;0.13788133388976898;0.0629922914495814;0.7053806108873116;0.37759431891996287;0.5070057711036825;0.3688620732147012;0.24073646164003404;0.3529577868594158;0.0
8595;0.7476030903844364;36;0.6721672798874306;0.13001784396028437;0.7823976165788917;0.6026614165031092;0.21618288243843253;0.028109636637350766;0.839407475302677;0.8095460891471158;0.2691710156185464;0.15920866188575555;0.643918646091185;0.36116037350951535;0.93112712546419;0.21874505932780242;0.8690709665353853;1.0
5669;0.4744950200130318;3;0.21543065552610663;0.2621184142205397;0.355503886835836;0.16373590370889746;0.24714996199949335;0.01693582971237646;0.5956558641161045;0.4486378369133952;0.791358278757067;0.0;0.9238382401994345;0.37818743254981435;0.1599553951077619;0.5577012112646783;0.6628783712698376;0.0
11531;1.0000000000000002;36;0.8395987499789468;0.6614492222457677;0.7682762654472419;1.0;0.4347907972106294;0.05547203115531989;0.5741643312313156;0.08143793005966371;0.8545034658767299;0.26772019772636313;0.5019829356928425;0.7433742531125792;0.6062933669239203;0.2785428314812498;0.6590453816903792;0.0
7159;0.6134692357814391;7;0.40272588495947836;0.979115216408557;0.34370762809156297;0.7751421494030795;0.7000293337244498;0.17646555472528652;0.7802183223760084;0.33155849572582086;0.04374772649210956;0.7379723930978107;0.2999938554449535;0.6964766326235162;0.7417388909933715;0.4876886125129457;0.38999381696146296;0.0
8502;0.7388532067392721;14;0.6563481746538479;0.33908200168847813;0.34069290331208846;0.677531361664212;0.6815540873878317;0.16490170930391063;0.5354958535030023;0.3855692976959262;0.20602293000276806;0.6582513980378794;0.718761082143923;0.6192001066041958;0.5021503756882038;0.40752283832308367;0.14311345031263256;0.0
10429;0.9190635762822303;60;0.376762990557472;0.0;0.6370688689787076;0.44626492300814746;0.4712162828837717;0.04948215424629537;0.6186338343903726;0.6234507386230312;0.46127609189971785;0.36307109403127835;0.7134908095012376;0.14929934063330785;0.8077243137738137;0.8050302530190102;0.7040629277614312;1.0
9709;0.8518570231778834;17;0.40333221560260224;0.222245361981523;0.9681391446141401;0.48549417776866033;0.00020333604448052878;0.028983243269597194;0.6530359654531448;0.6801384254403486;0.24444539450706015;0.14062739026233195;0.5983910043714118;0.3146789700192151;0.6734349874567751;0.771869635250303;0.4322292016547973;1.0
696;0.009448012659406126;3;0.2145153412370676;0.5100459990877333;0.7241832972001407;0.18784236036902202;0.3977153028707049;0.00761669563763832;0.8342788140460795;0.4729277006798416;0.6784096821364236;0.9999999999999999;0.2112032794368075;0.6466523321312941;0.6290826331491022;0.9999999999999999;0.9875253799108505;1.0
4302;0.34706320394675605;83;0.8437242481729695;0.0;0.44260864731345473;0.5313004259123741;0.5056384085121134;0.06147782800297304;0.8304798057078593;0.27519287235999834;0.20980546743322237;0.8858669534595157;0.17349326732325632;0.3413793727461766;0.315619166716109;0.6237409225590386;0.5704998210173056;0.0
10487;0.9244624406590338;114;1.0;0.8997214856647773;0.9042095773504097;0.814784762686279;0.4657678769050254;0.031420983872107164;0.6299615124274307;0.6168503407533596;0.4537573929766541;0.3615274191579477;0.9999999999999998;0.0;0.19097192112905703;0.34104314003808167;0.5804585911487394;1.0
6466;0.5486828632597971;105;1.0;0.7552377492514282;0.6760459894573254;0.5786651887823684;0.5518623581647754;0.08384932176086461;0.023588525185766818;0.0;0.6347974603377038;0.4962165286012513;0.5249793718509157;0.7060693651127897;0.48122319636953903;0.9999999999999999;0.5067519110367442;0.0
957;0.03374290235502187;27;0.674057316619431;0.4787181763627206;0.9043562047982625;0.7146815761513565;0.11416318884251786;0.0029322536961620058;0.8091420422081887;0.5569819800265952;0.9813619453546527;0.13868041294461775;0.5037753901792454;1.0;0.35955468130778123;0.36014488504286246;0.5765790537108737;0.0
10082;0.8866703900214093;28;0.7585669467118046;0.18429952699578145;0.7340492297627939;0.6077533811196196;0.39701362684835784;0.03107273521460575;0.4039989085388742;0.20908447279533116;0.5469947667652639;0.4012473016594117;0.7416065378065693;0.0;0.0;0.480337674963765;0.003339293930777476;1.0
11016;0.9738899748673556;135;0.24147561892425307;0.7002629338379656;0.3838239310496512;0.1357316292755817;0.8789133855118069;0.500223376638883;0.33295745261415477;0.7136503882303649;0.8658249917030549;0.7920380989466232;0.6257799195941081;0.6195965820852306;0.28364725623624154;0.1681915896498779;0.6125572528360208;1.0
11542;1.0000000000000002;25;0.27684888739858127;0.8799666580317957;0.8511304412277714;0.636970173886152;0.3232043093907918;0.01921636092092865;0.6709305007605553;0.5744818709079775;0.0;0.0;0.7069319358859572;0.19525101339791007;0.46191469390425133;0.0;0.5344886676561171;1.0
11415;1.0000000000000002;24;0.0;0.6842544537861261;0.4642096095762225;0.04473763981469281;0.7224646328617715;0.19541028169336405;0.423105508411336;0.16256176500285846;0.40026709641702407;0.44501411558555326;0.5981943786099262;0.10656553525835055;0.47150200737228176;0.7219875852384484;0.7245526359475516;1.0
11364;1.0000000000000002;46;0.857349538897795;0.058100458474257266;0.8996222329104502;0.6104294948146469;0.0;0.006961988161535638;0.5511622402691867;0.07188092310425875;0.6125833861101169;0.3015404299111343;0.8308816558698058;0.8408183846174094;0.7548678207345809;0.6451890240223984;1.0;0.0
4959;0.4083123894629061;7;0.6445011475879218;0.7053398381292855;0.6160624729605289;0.21817981401928366;0.2440315870878279;0.0018636278157147732;0.6668118933081673;0.5334830032440636;0.4208623605642212;0.5784732298344913;0.0;0.2352785857176699;0.6609723927360351;0.5787639929770659;0.7537183706272299;0.0
4282;0.3452015265754445;46;0.6431301666337472;0.7691281398613743;0.6387591128556016;0.15992075764024305;0.8736983159775463;0.4735455394819453;0.0;0.4910629176165733;0.7724919675426407;0.8318661468546272;0.8524613331928861;0.5935657458345397;0.6526173426620232;0.35878350219770716;0.3256692078501935;1.0
8314;0.7211672717118124;14;0.4882521906756759;0.526562657846398;0.36551644684634166;0.40485864669481586;0.7880621741623223;0.2857161335643051;0.8382255615974528;0.8030498742846486;0.788629344664521;0.7554596488950901;0.34257562191674995;0.6542890092390302;0.2025217281505245;0.2090487286194197;0.695756400639477;1.0
6917;0.5908498557200037;4;0.9685631341782153;0.0;0.0;0.6339970544377862;0.8334461126148348;0.370129618150322;0.643646987702972;0.6926368183936764;0.35922873916868236;0.22645664035156843;0.878138550938361;1.0;0.0304916730942133;0.2972734654008752;0.11128748492858609;1.0
7725;0.6662477892581216;82;0.5408780157676589;0.7888328820402091;0.5339801053945203;0.3219664842785974;0.4283507113428179;0.03804566833394857;0.677014944273673;0.0;0.015183047275920902;0.7134914711576942;0.13368357297098;0.3440082848569398;0.2710416581092818;0.38631363510532635;0.5787960499404967;0.0
10327;0.9095690216885415;48;0.2845505114766448;0.6456321322528247;0.6917802425153534;0.25971162884691346;0.5089117854904731;0.06992534543779333;0.9999999999999998;0.1595604380966812;0.21443291648128382;0.39497525330020367;0.5396841698706132;0.3816964873259455;0.6546193903490953;0.45034727544618514;0.3173441439704665;1.0
1798;0.11258493903006608;25;0.11651607924557769;0.198804407682724;0.13641508780325495;0.7882379597848086;0.5206219416258883;0.07054821303663873;0.5027794775261969;0.6608645691075261;0.352975233799943;0.8630857736221657;0.7572962202208529;0.8222514871943355;0.6155946735795121;0.8361433779609865;0.5024826897576999;1.0
2849;0.21078842036675044;17;0.8965117614364524;0.9004402896122929;0.7934913526059806;0.3433937653287118;0.1367418232243096;0.009495248395817436;0.2144615584074916;0.6684780158988501;0.502643428457145;0.09634910848526701;0.7758826214427414;0.81880659235082;0.7857626417293064;0.45362080755554224;0.6516306785812702;0.0
9794;0.859862235874523;66;0.3396466745979614;0.0;0.539590619388177;0.4937766577973193;0.7996573287643834;0.3138426851364488;0.6851888423728123;0.6463783738911675;0.889918740661408;0.9218582198755477;0.4597768648724565;0.6286710997341477;0.35783864043314817;0.0;0.1617630763438429;1.0
3454;0.2678488317974495;71;0.7656257990626373;0.8278100186962263;0.7160108310956534;0.5937726773078418;0.3552814037520501;0.025043058459009646;0.5977543639600744;0.0;0.5128185990698726;0.50159080408618;0.6523401976791139;0.7405594417098785;0.3897405705227379;0.30690742247456904;0.5065776655136807;0.0
2769;0.20334171088150427;3;0.7161336009762534;1.0;0.8186645462081901;0.2857807730110564;0.0;0.0;0.3711887428749747;1.0;0.6366582948437205;0.19504077063216485;0.9729648355892626;0.6684699994735596;0.4548497171118788;0.8696382606136625;0.4725705416317041;0.0
11758;1.0000000000000002;17;0.4100679978380331;0.86044391026536;0.47446064060081805;0.6267219444384908;0.7503166708889452;0.23051374636950775;0.551129074323377;1.0;0.4647137082924524;0.36454214356021797;0.9003993960780183;0.3156594653996999;0.9139788872205152;0.16684971361711576;0.4580154794285236;1.0
6155;0.5197337801359024;12;0.5461607480527753;0.808873426104368;0.7934462364681798;0.47804453861534046;0.0;0.005855552426845396;0.46633279614551415;0.1033292060529376;0.8053812029628427;0.0;0.8579844103860537;0.6393660669632281;0.8554722383227829;0.8695809443007055;0.4986203589636058;0.0
11256;0.9963231871916597;42;0.6888955748581017;0.3619311042396287;0.49587952702174665;0.0;0.19925932345764596;0.009312169101588118;0.49120122533094324;0.8677920017183061;0.06779654876067553;0.3834463661831672;0.14942592299994728;0.19716923087046934;0.9548626482709517;0.5132711949042424;0.39681246032618933;0.0
9966;0.8758726612678024;42;0.0;0.4373458896654441;0.27463482111854165;0.32407614370179383;0.3866418218909585;0.021813300909724994;0.720670374217397;1.0;0.3685213177143041;0.44170579936553256;0.0;0.30293605722407924;0.0;0.3473120515615623;0.30741874000302394;0.0
9223;0.8064320953178814;73;0.6513309416957964;0.9735231791523766;0.6547801756467921;0.014599210638317484;0.09211622821637622;0.006898308407021093;0.0465212691702932;0.5212093886966906;0.7718093717074896;0.22892126640057964;0.8209151875844876;0.6254285554473428;0.4375523902106562;0.5748698552437984;0.3711159828456725;0.0
11685;1.0000000000000002;5;0.7243288639415473;1.0;0.5243016607456932;0.5638179630304383;0.9677112361498151;0.7949810403480894;0.9999999999999998;0.0428623876866151;0.9428684676955361;0.44937781712938285;0.557059215954776;0.9089496525492881;0.9999999999999998;0.780708388687927;0.5154497697116791;1.0
3250;0.24876663874150612;26;0.368311108865442;0.6964850701512617;0.35091493110524064;0.5069520779686028;0.7308447445965945;0.19510581286709136;0.27184768991649677;0.13406890183617803;0.38322828700328837;0.7204681398795035;0.0037929460508066004;0.7464786067752888;0.7541010790671911;0.04375522514654484;0.7540310239416645;0.0
1141;0.05096341803965373;30;0.7564824554553681;0.7275928719890885;0.4562772257764607;0.597698052315879;0.7585567807570769;0.24858486670533883;0.24027370950551075;0.8163091837677641;0.7427649913842203;0.5565156523069364;0.1227480205754814;0.7967306401516149;0.33077752777536884;0.17809840127222953;0.5113560297395505;1.0
4856;0.3987247510006516;7;0.8976677706171557;0.8548136245899904;0.06915176021417258;0.4724075531318799;0.9942065894211921;0.9515635867223731;0.38276667304859857;0.41289497817687115;0.6248353291894502;0.4985590822628819;0.9999999999999998;0.7670163657181964;0.2829748359644435;0.49309537109362533;0.31341311553878715;0.0
3853;0.30517546309224614;33;1.0;0.9934762771208199;0.03256579503899715;0.274978336951496;0.7399248656648755;0.20887456978853344;0.43092362636451464;0.7438370577767321;0.26119435430926674;0.4455271286565702;0.9023059637295692;0.9621612684583191;0.6703223814022545;0.2752574989545191;0.722314631392452;1.0
11525;1.0000000000000002;36;0.3796507168022489;0.5535289770800595;0.0;0.16413089074168763;0.8995369938265844;0.5482359215505224;0.5571411557729096;0.9420616413747351;0.9376874058894544;0.6992986245995948;0.8233238531626901;0.8754269103208655;0.7933570353872572;0.7443106033613608;0.6742368725770915;1.0
10222;0.8997952154891558;26;0.39478754694851853;0.33900121392492366;0.5916481972477545;0.3860125599752595;0.991071547620635;0.9272180205745305;0.6452359380158625;0.610001616263776;1.0;0.7536471057255038;0.15353750811959066;0.4754012463478191;0.32592453984090075;0.4864965295333742;0.7219303026146302;1.0
6963;0.5951317136740203;10;0.6577751952583718;0.786077738173443;0.7051023934916747;0.0;0.3772716969559592;0.04500666149931991;0.3150689474787096;0.5014548157940963;0.30301820400485213;0.13456085617554925;0.755930373413388;0.09389806138295909;0.36661965810015373;0.041664143022985156;0.8260788701969712;1.0
11377;1.0000000000000002;52;0.5929379322593931;0.41869360785686105;1.0;0.46440064545167825;0.22524300324004332;0.012291187617471732;0.1819890823736563;0.6187891437024999;0.3302118945585084;0.4087416191125183;0.6240875335756044;0.9879288844726383;0.8796185155942167;0.17177650828298996;0.819468662375201;0.0
3392;0.2620776319463837;4;0.10523679814548567;0.2968936993941327;0.5369561591987373;0.9629845097721019;0.49288157175429015;0.05966295499930847;0.09903803681721457;0.788540844436574;0.39764250818462843;0.08481713092804366;0.8064947946840819;0.0;0.5072589441784678;0.5322807039936345;0.4497167789376295;1.0
5480;0.4569021688541376;25;0.0;0.9936639681062918;0.18742371545896397;0.4973835936471387;0.3391278550380673;0.025504736679240105;0.16215584677936046;0.0;0.47483235823093195;0.6537130866234931;0.015448289180316266;0.34361674475533677;0.8563819833963915;0.08706275690742848;0.46500836831631487;0.0
947;0.0328120636693661;27;1.0;0.1916236183914517;0.436680709064557;0.2433701885833437;0.2296613954852732;0.0;0.3821787312819691;0.26803445317776586;0.5546250577887664;0.7988942405011458;0.012778041115851124;0.2680116672369771;0.9999999999999998;0.28563440067305723;0.6766779576117901;0.0
862;0.024899934841292;26;0.6358600172406137;0.07983577001780429;0.0;0.8598439035741734;0.9999999999999999;1.0;0.0979405455195066;0.9377761042952772;1.0;0.8120780583382393;0.9999999999999998;0.8957327064304704;0.7019474325563986;0.0;0.4216175257218113;1.0
11427;1.0000000000000002;8;0.6765993119065883;0.996199830900558;0.5170631650098572;0.905120440425851;0.7135545140601874;0.1757372175330264;0.35100274222070094;0.7371743403913356;0.6192600719116887;0.37802727931552915;0.9457163673390565;0.0;0.5636935649988508;0.9999999999999999;0.8085925286979907;1.0
11182;0.989434980917807;4;1.0;0.14291126030131807;0.6241221487205142;0.7319170955899241;0.14987866504886727;0.006020721790117502;0.06953240539037053;0.8184827552742349;0.48352929582486137;0.5293120525622067;0.0;0.1386455015661604;0.14062863688848926;0.38660623729122123;0.9979442735629993;0.0
